Cuanexo,Nombre,id_departamento
062014300,SANTA TERESA,06805
062014400,JARDÍN DE INFANTES H. PORDOMINGO,06329
062014500,JARDÍN DE INFANTES VIRGEN DE LA PUREZA,06756
062014800,ESCUELA ARCO IRIS,06441
062014900,JARDÍN DE INFANTES Nº950 OLGA COSSETTINI,06539
062015300,INSTITUTO TECNOLOGICO DE MOTORES,06371
062015400,JARDÍN MODELO DEVON,06427
062015800,INSTITUTO JARDÍN DE INVIERNO,06749
062015900,INSTITUTO SAN DANIELE,06371
062016200,JARDÍN DE INFANTES RURAL Nº5,06014
062016300,COLEGIO DE LA SANTA CRUZ,06756
062016600,ESCUELA WALDORF CLARA DE ASIS,06252
062016700,JARDÍN DE INFANTES Nº1010,06427
062016800,JARDÍN DE INFANTES Nº1011,06427
062016900,JARDÍN DE INFANTES Nº940,06805
062017000,JARDÍN DE INFANTES Nº918,06408
062017100,JARDÍN DE INFANTES Nº919,06408
062017200,COLEGIO JORGE LUIS BORGES,06357
062017300,JARDÍN DE INFANTES Nº912,06119
062017500,JARDÍN DE INFANTES RURAL Nº9,06875
062017600,JARDÍN DE INFANTES RURAL Nº4,06798
062017700,JARDÍN DE INFANTES RURAL Nº11,06469
062017800,JARDÍN DE INFANTES RURAL Nº3,06518
062018100,EL MOLINO DORADO,06568
062018400,JARDÍN MATERNAL NIÑO JESUS,06364
062018700,INSTITUTO SUPERIOR ASTILLERO RIO SANTIAGO,06245
062019300,COLEGIO AYRES DEL CERRO,06791
062019500,ESCUELA MUNICIPAL DE ENFERMERIA EVITA,06427
062020300,JARDÍN DE INFANTES Nº911,06778
062020700,INSTITUTO FRAY MAMERTO ESQUIU,06658
062020900,ESCUELA MONSEÑOR ESPINOSA DE SAN JOSE,06112
062021300,INSTITUTO SAN JOSE,06609
062021500,INSTITUTO LUIS FEDERICO LELOIR,06568
062021900,ESCUELA DE EDUCACIÓN SECUNDARIA Nº20,06791
062022100,ESCUELA DE EDUCACIÓN SECUNDARIA Nº2,06672
062022300,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,06077
062022400,ESCUELA DE EDUCACIÓN SECUNDARIA Nº8,06126
062022500,ESCUELA DE EDUCACIÓN SECUNDARIA Nº23,06126
062022600,ESCUELA DE EDUCACIÓN SECUNDARIA Nº10,06126
062022700,ESCUELA DE EDUCACIÓN SECUNDARIA Nº5,06203
062022800,ESCUELA DE EDUCACIÓN SECUNDARIA Nº4,06287
062023100,ESCUELA DE EDUCACIÓN SECUNDARIA Nº10,06760
062023200,ESCUELA DE EDUCACIÓN SECUNDARIA Nº2,06385
062023202,EXTENSION I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº2,06385
062023300,ESCUELA DE EDUCACIÓN SECUNDARIA Nº25,06805
062023400,ESCUELA DE EDUCACIÓN SECUNDARIA Nº45,06490
062023500,ESCUELA DE EDUCACIÓN SECUNDARIA Nº65,06490
062023600,ESCUELA DE EDUCACIÓN SECUNDARIA Nº68,06490
062023700,ESCUELA DE EDUCACIÓN SECUNDARIA N°85,06490
062023800,ESCUELA DE EDUCACIÓN SECUNDARIA Nº15,06490
062024000,ESCUELA DE EDUCACIÓN SECUNDARIA Nº44,06490
062024100,ESCUELA DE EDUCACIÓN SECUNDARIA Nº43,06490
062024200,ESCUELA DE EDUCACIÓN SECUNDARIA Nº66,06490
062024500,ESCUELA DE EDUCACIÓN SECUNDARIA Nº41,06490
062024800,ESCUELA DE EDUCACIÓN SECUNDARIA Nº20,06497
062025100,ESCUELA DE EDUCACIÓN SECUNDARIA Nº15,06497
062025400,ESCUELA DE EDUCACIÓN SECUNDARIA Nº17,06595
062025500,ESCUELA DE EDUCACIÓN SECUNDARIA Nº22,06595
062025600,ESCUELA DE EDUCACIÓN SECUNDARIA Nº14,06595
062025601,ANEXO DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº14,06595
062025700,ESCUELA DE EDUCACIÓN SECUNDARIA Nº16,06595
062025800,ESCUELA DE EDUCACIÓN SECUNDARIA Nº1,06616
062025900,ESCUELA DE EDUCACIÓN SECUNDARIA Nº73,06658
062026000,ESCUELA DE EDUCACIÓN SECUNDARIA Nº58,06658
062026100,ESCUELA DE EDUCACIÓN SECUNDARIA Nº1,06756
062026200,ESCUELA DE EDUCACIÓN SECUNDARIA Nº20,06756
062026300,ESCUELA DE EDUCACIÓN SECUNDARIA Nº10,06770
062026400,ESCUELA DE EDUCACIÓN SECUNDARIA N°11,06861
062026500,ESCUELA DE EDUCACIÓN SECUNDARIA Nº8,06875
062026600,ESCUELA DE EDUCACIÓN SECUNDARIA Nº15,06182
062026700,ESCUELA DE EDUCACIÓN SECUNDARIA Nº10  GASTÓN R. JOSE GONCALVES,06252
062026800,ESCUELA DE EDUCACIÓN SECUNDARIA Nº13,06252
062027000,ESCUELA DE EDUCACIÓN SECUNDARIA N°71,06490
062027100,ESCUELA DE EDUCACIÓN SECUNDARIA Nº11 CARLOS FUENTEALBA,06252
062027300,ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 JOSÉ EUGENIO LACOUT,06448
062027400,ESCUELA DE EDUCACIÓN SECUNDARIA Nº18,06749
062027600,ESCUELA DE EDUCACIÓN SECUNDARIA Nº39,06490
062027700,ESCUELA DE EDUCACIÓN SECUNDARIA Nº36,06371
062027900,ESCUELA DE EDUCACIÓN SECUNDARIA Nº13,06497
062028000,ESCUELA DE EDUCACIÓN SECUNDARIA N°75,06539
062028100,ESCUELA DE EDUCACIÓN SECUNDARIA Nº33,06560
062028200,COLEGIO DE LOS PEREGRINOS,06805
062029900,PADRE BERISSO,06035
062030000,ROSARIO VERA PEÑALOZA,06056
062030100,COLEGIO SIGLO XXI,06161
062030200,TIERRA DE CRECIMIENTO,06371
062030900,ESCUELA SECUNDARIA DR. RENÉ G. FAVALORO,06098
062031000,COLEGIO MARIA REINA,06098
062031300,LOS CEDROS,06658
062032100,INSTITUTO EDUC.ALTOS DE LAFERRERE,06427
062032500,INSTITUTO EDUCACIONAL THOMAS EDISON,06427
062032900,JARDÍN DE INFANTES NUESTRA SEÑORA DE LA UNIDAD,06756
062033000,JARDÍN DE NUESTRO TIEMPO,06756
062033100,JARDÍN DE INFANTES RURAL Nº7,06791
062033200,ESCUELA DE EDUCACIÓN SECUNDARIA Nº10,06224
062033300,INSTITUTO SANTA ROSA,06224
062033400,THOMAS ALVA EDISON,06410
062033500,JARDÍN DE INFANTES Nº938 FLORENCIO MOLINA CAMPOS,06274
062033600,JARDÍN DE INFANTES MICAEL,06497
062033800,SAN PABLO DE LA CRUZ,06861
062033900,JARDÍN DE INFANTES Nº929 LOLA MORA,06840
062034100,JARDÍN DE INFANTES ASAMBLEA CRISTIANA,06854
062034300,COMIENZOS,06749
062034400,ESCUELA POLIMODAL JEAN PIAGET,06763
062034600,EL ARBOL DE LOS MILAGROS,06756
062034700,JARDÍN EL PIMPOLLITO,06434
062034900,ESCUELA ARGENTINA MODELO,06515
062035200,JARDÍN DE INFANTES ALITAS BLANCAS,06515
062035300,JARDÍN DE INFANTES SEMILLA DORADA,06408
062035400,JARDÍN DE INFANTES TERNURITAS,06434
062035500,JARDÍN DE INFANTES ALEMAN MORENO,06560
062035600,COLEGIO BOSTON,06490
062035700,JARDÍN DE INFANTES Nº961,06658
062035800,JARDÍN DE INFANTES Nº914 JUANITO LAGUNA,06756
062035900,JARDÍN DE INFANTES Nº1012,06427
062036000,COLEGIO III MILENIO,06441
062036100,JARDÍN DE INFANTES Nº943,06434
062036300,COLEGIO JEAN PIAGET,06497
062036600,ESCUELA WALDORF DE HURLINGHAM,06408
062036900,COLEGIO LOS ROBLES,06728
062037000,COLEGIO LOS ROBLES,06638
062037100,COLEGIO SANTA MARIA DE LAS LOMAS,06638
062037200,COLEGIO PORTEÑO ATLETICO CLUB,06364
062037300,JARDÍN DE INFANTES CLUB ATLÉTICO LANÚS,06434
062037400,COLEGIO RIO DE LA PLATA SUR,06091
062037500,JARDÍN DE INAFNTES Nº922 BARRIO LOS PIONEROS,06126
062037600,COLEGIO SAN IGNACIO DE LOYOLA,06861
062037700,ROSARIO VERA PEÑALOZA,06274
062037800,JARDÍN DE INFANTES DE LA VICTORIA DE QUILMES,06658
062037900,COLEGIO SAN ANDRES,06490
062038000,JARDÍN DE INFANTES Nº909,06714
062038100,CENTRO EDUCATIVO ROSARIO VERA PEÑALOZA,06091
062038200,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº13,06427
062038300,JARDÍN DE INFANTES RURAL Nº6,06875
062038800,JARDÍN MATERNAL MUNICIPAL EL DUENDE AZUL,06735
062039500,ESCUELA DE EDUCACIÓN SECUNDARIA Nº99,06427
062039600,ESCUELA DE EDUCACIÓN SECUNDARIA Nº129,06427
062039900,ESCUELA DE EDUCACIÓN SECUNDARIA Nº13,06410
062040100,ESCUELA DE EDUCACIÓN SECUNDARIA Nº9,06805
062040103,ESCUELA DE EDUCACIÓN SECUNDARIA N°9 - ANEXO,06805
062040400,ESCUELA DE EDUCACIÓN SECUNDARIA Nº80,06441
062040500,ESCUELA DE EDUCACIÓN SECUNDARIA Nº6,06505
062040600,ESCUELA DE EDUCACIÓN SECUNDARIA Nº8,06119
062040700,ESCUELA DE EDUCACIÓN SECUNDARIA N°86,06490
062040800,ESCUELA DE EDUCACIÓN SECUNDARIA Nº87,06427
062040900,ESCUELA DE EDUCACIÓN SECUNDARIA Nº177,06427
062041000,ESCUELA DE EDUCACIÓN SECUNDARIA Nº117,06427
062041200,ESC. SECUNDARIA Nº80,06427
062041300,ESCUELA DE EDUCACIÓN SECUNDARIA N°75,06028
062041400,ESCUELA DE EDUCACIÓN SECUNDARIA Nº25,06749
062041600,ESCUELA DE EDUCACIÓN SECUNDARIA Nº32,06568
062041700,ESCUELA SECUNDARIA BASICA Nº7,06134
062041800,ESCUELA DE EDUCACIÓN SECUNDARIA Nº1,06574
062041900,ESCUELA DE EDUCACIÓN SECUNDARIA Nº10,06497
062042000,ESCUELA DE EDUCACIÓN SECUNDARIA Nº12,06497
062042100,ESCUELA DE EDUCACIÓN SECUNDARIA Nº16,06497
062042200,ESCUELA DE EDUCACIÓN SECUNDARIA Nº2,06266
062042300,ESCUELA DE EDUCACIÓN SECUNDARIA Nº19,06882
062042400,ESCUELA DE EDUCACIÓN SECUNDARIA Nº5,06882
062042500,ESCUELA DE EDUCACIÓN SECUNDARIA Nº17,06770
062042600,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3 MARIANO USTARIZ,06735
062042800,ESCUELA DE EDUCACIÓN SECUNDARIA Nº4,06277
062042900,ESCUELA DE EDUCACIÓN SECUNDARIA Nº5,06042
062043100,ESC. SECUNDARIA Nº5,06518
062043200,ESCUELA DE EDUCACIÓN SECUNDARIA Nº5,06063
062043201,ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº5,06063
062043300,ESCUELA DE EDUCACIÓN SECUNDARIA Nº15,06581
062043500,ESCUELA DE EDUCACIÓN SECUNDARIA Nº7,06182
062043600,ESCUELA DE EDUCACIÓN SECUNDARIA Nº78 AZUCENA VILLAFLOR,06441
062043700,ESCUELA DE EDUCACIÓN SECUNDARIA Nº38,06490
062043800,ESCUELA DE EDUCACIÓN SECUNDARIA N°186,06427
062043900,ESCUELA DE EDUCACIÓN SECUNDARIA N°72,06658
062044000,ESCUELA DE EDUCACIÓN SECUNDARIA Nº56,06028
062044100,ESCUELA DE EDUCACIÓN SECUNDARIA Nº8,06778
062044200,ESCUELA DE EDUCACIÓN SECUNDARIA Nº2,06574
062044300,ESCUELA DE EDUCACIÓN SECUNDARIA Nº7,06728
062044301,EXTENSION I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº7,06728
062044400,ESCUELA DE EDUCACIÓN SECUNDARIA Nº5,06525
062044500,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,06525
062044600,ESCUELA DE EDUCACIÓN SECUNDARIA Nº7,06266
062044700,ESCUELA DE EDUCACIÓN SECUNDARIA Nº5 IRMA GARRO DE ESEVERRI,06665
062044800,ESCUELA DE EDUCACIÓN SECUNDARIA Nº9,06770
062044900,ESCUELA DE EDUCACIÓN SECUNDARIA Nº 8 JUANA AZURDUY,06063
062044901,EXTENSION I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº8,06063
062045200,ESCUELA DE EDUCACIÓN SECUNDARIA Nº52,06490
062045300,ESCUELA DE EDUCACIÓN SECUNDARIA Nº6,06134
062045400,ESCUELA DE EDUCACIÓN SECUNDARIA Nº5,06728
062045600,ESCUELA DE EDUCACIÓN SECUNDARIA Nº6,06882
062045700,ESCUELA DE EDUCACIÓN SECUNDARIA Nº10,06882
062045800,ESCUELA DE EDUCACIÓN SECUNDARIA Nº5,06714
062045802,EXTENSION DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº5,06714
062045900,ESCUELA DE EDUCACIÓN SECUNDARIA Nº92,06441
062045901,ANEXO DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº92,06441
062046200,ESCUELA DE EDUCACIÓN SECUNDARIA Nº4,06735
062046300,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,06301
062046400,ESCUELA DE EDUCACIÓN SECUNDARIA Nº74,06357
062046401,ANEXO Nº1 DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº74,06357
062046500,ESCUELA DE EDUCACIÓN SECUNDARIA Nº42,06357
062047000,ESCUELA DE EDUCACIÓN SECUNDARIA Nº17,06638
062047100,ESCUELA DE EDUCACIÓN SECUNDARIA Nº11,06126
062047200,ESCUELA DE EDUCACIÓN SECUNDARIA Nº5,06077
062047300,ESCUELA DE EDUCACIÓN SECUNDARIA Nº12,06623
062047400,ESC. SECUNDARIA Nº4,06518
062047401,ANEXO DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº4,06518
062047500,ESCUELA DE EDUCACIÓN SECUNDARIA Nº2,06007
062047501,EXTENSION I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº2,06007
062047600,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,06322
062047700,ESCUELA DE EDUCACIÓN SECUNDARIA Nº7,06826
062047701,EXTENSION I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº7,06826
062047800,ESCUELA DE EDUCACIÓN SECUNDARIA Nº22,06749
062047900,ESCUELA DE EDUCACIÓN SECUNDARIA Nº9,06749
062048000,JARDÍN DE INFANTES Nº925 DR. PEDRO AGUILAR ORTIZ,06623
062048100,JARDÍN MATERNAL NIDO,06756
062048200,COLEGIO MARIA AUXILIADORA,06568
062048300,DANTE ALIGHIERI,06455
062048400,JARDÍN DE INFANTES COLEGIO PIO XII,06035
062048600,JARDÍN MATERNAL MANUELITA,06238
062048800,INSTITUTO SECUNDARIO SAGRADO CORAZON,06343
062049100,COLEGIO PARROQUIAL SANTA ANA,06028
062049300,JARDÍN MATERNAL MUNICIPAL,06532
062049400,JARDÍN MATERNAL MUNICIPAL,06483
062050000,INSTITUTO ARGENTINO MODELO,06357
062050200,JARDÍN DE INFANTES RURAL Nº11,06693
062050300,JARDÍN DE INFANTES RURAL Nº12,06693
062050400,ESCUELA DE EDUCACIÓN SECUNDARIA Nº2,06693
062051000,JARDÍN MATERNAL INM. CONCEPCION DE LA MEDALLA MILAGRO,06274
062051100,JARDÍN DE INFANTES EL ARCA DE NOÉ,06840
062051300,INSTITUTO TECNOLOGICO MUNICIPAL DE JOSÉ C. PAZ,06412
062051400,JARDÍN MATERNAL Nº1 SONRISITAS,06854
062051500,JARDÍN DE INFANTES Nº909 CAÑADA DE LA CRUZ,06266
062051900,JARDÍN MATERNAL Nº1 MERCEDITAS SAN MARTIN,06077
062052000,JARDÍN DE INFANTES Nº911 MONSERRAT FONOLLOSA CATALAN,06119
062052500,ESCUELA DE EDUCACIÓN SECUNDARIA Nº37,06840
062053900,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº1 DR. RENÉ GERÓNIMO FAVALORO,06476
062054000,ESCUELA DE EDUCACIÓN SECUNDARIA Nº50,06357
062054100,ESCUELA DE EDUCACIÓN SECUNDARIA Nº6,06602
062054300,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,06547
062054400,ESCUELA DE EDUCACIÓN SECUNDARIA Nº79,06357
062054500,ESCUELA DE EDUCACIÓN SECUNDARIA Nº4,06476
062054502,ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº4,06476
062054700,ESCUELA DE EDUCACIÓN SECUNDARIA Nº7,06098
062054900,ESCUELA DE EDUCACIÓN SECUNDARIA Nº81,06490
062055000,ESCUELA DE EDUCACIÓN SECUNDARIA Nº158,06427
062055100,ESCUELA DE EDUCACIÓN SECUNDARIA Nº184,06427
062055200,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,06833
062055300,ESCUELA COMUNITARIA DE VILLA ASTOLFI,06638
062055400,ESCUELA DE EDUCACIÓN SECUNDARIA Nº9,06532
062055900,JARDÍN DE INFANTES RURAL Nº9,06049
062056100,INSTITUTO SUPERIOR DE FORMACIÓN TÉCNICA Nº194,06280
062056200,JARDÍN RAYITO DE SOL,06861
062056300,JARDÍN MATERNAL MI NIDITO,06408
062056500,ESCUELA COMUNITARIA VILLA ASTOLLFI,06638
062056600,JARDÍN DE INFANTES RURAL Nº15,06105
062056700,JARDÍN DE INFANTES RURAL Nº9,06791
062057100,JARDÍN DE INFANTES RURAL Nº7,06049
062057500,JARDÍN DE INFANTES RURAL Nº7,06735
062057600,INSTITUTO SUPERIOR INNOVACIONES PEDAGÓGICAS SIGLO XXI,06658
062057800,JARDÍN MATERNAL MANUEL BELGRANO,06658
062058100,JARDÍN DE INFANTES RURAL Nº7,06505
062058200,JARDÍN DE INFANTES Nº911,06218
062058300,JARDÍN DE INFANTES RURAL Nº12,06791
062058400,JARDÍN DE INFANTES RURAL Nº8,06833
062058500,JARDÍN DE INFANTES RURAL Nº13,06854
062058600,JARDÍN DE INFANTES RURAL Nº17 ADOLFO ALSINA,06826
062058700,JARDÍN DE INFANTES RURAL Nº7,06322
062059000,JARDÍN DE INFANTES RURAL Nº7,06833
062059200,JARDÍN DE INFANTES RURAL Nº1,06778
062059300,JARDÍN DE INFANTES RURAL Nº7,06343
062059400,JARDÍN DE INFANTES RURAL Nº15,06826
062059500,JARDÍN DE INFANTES RURAL Nº17,06203
062059600,JARDÍN DE INFANTES RURAL Nº5,06798
062059700,JARDÍN DE INFANTES RURAL Nº9,06196
062059800,JARDÍN DE INFANTES RURAL Nº3,06476
062059900,JARDÍN DE INFANTES Nº939 SARAH BIANCHI,06091
062060000,JARDÍN DE INFANTES RURAL Nº14,06588
062060100,NUESTRA SEÑORA DE LUJAN HERMANOS MARISTAS,06497
062060500,JARDÍN COMUNITARIO CASA DEL NIÑO AMANECER,06805
062060600,JARDÍN DE INFANTES MARÍA DE GUADALUPE,06805
062061000,JARDÍN COMUNITARIO MAXIMILIANO KOLBE,06749
062061100,JARDÍN COMUNITARIO ESTRELLA DE BELEN,06749
062061200,JARDÍN COMUNITARIO SANTA TERESITA,06749
062061300,JARDÍN COMUNITARIO SAN CAYETANO,06749
062061400,JARDÍN COMUNITARIO CAMINITO DE COLORES I,06427
062061500,JARDÍN COMUNITARIO CHIQUITITO I,06427
062061600,JARDÍN COMUNITARIO DAME LA MANO,06427
062061700,JARDÍN COMUNITARIO RINCON DE DAMIAN,06427
062061800,JARDÍN COMUNITARIO SUEÑO AZUL,06427
062061900,JARDÍN COMUNITARIO NIÑO DE JESUS,06427
062062000,JARDÍN DE INFANTES RURAL Nº15,06203
062062100,SAN PIO X,06028
062062400,JARDÍN MATERNAL GARABATO,06735
062062500,JARDÍN MATERNAL MANITAS TRAVIESAS,06735
062062600,JARDÍN DE INFANTES Nº909 MANUELITA ROSAS,06665
062062700,JARDÍN DE INFANTES Nº912,06778
062062800,ESCUELA DE EDUCACIÓN PRIMARIA Nº7,06868
062062900,JARDÍN DE INFANTES Nº921,06270
062063300,ESCUELA DE EDUCACIÓN SECUNDARIA Nº157,06427
062063400,ESCUELA DE EDUCACIÓN SECUNDARIA Nº12 RENE GERONIMO FAVALORO,06791
062063600,ESCUELA DE EDUCACIÓN SECUNDARIA Nº6,06105
062063800,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,06266
062064000,ESCUELA DE EDUCACIÓN SECUNDARIA Nº5,06770
062064002,ESCUELA DE EDUCACIÓN SECUNDARIA Nº5 - EXTENSIÓN,06770
062064200,MONSEÑOR FEDERICO J. RASORE,06441
062064300,ESCUELA DE EDUCACIÓN SECUNDARIA Nº13,06791
062064400,ESCUELA DE EDUCACIÓN SECUNDARIA Nº4 SUSANA ESTHER SOBA,06707
062064500,COLEGIO EL BOSQUE,06028
062064600,INSTITUTO SUPERIOR DE FORMACIÓN DOCENTE Y TÉCNICA SUETRA,06091
062064700,JARDÍN DE INFANTES RURAL Nº12,06595
062064800,JARDÍN DE INFANTES RURAL Nº4,06385
062064900,JARDÍN DE INFANTES RURAL Nº16,06203
062065000,JARDÍN DE INFANTES RURAL Nº4,06182
062065100,JARDÍN DE INFANTES RURAL Nº10,06469
062065200,JARDÍN DE INFANTES RURAL Nº8,06315
062065300,JARDÍN DE INFANTES RURAL Nº10,06287
062065400,JARDÍN DE INFANTES RURAL Nº7,06287
062065500,JARDÍN DE INFANTES RURAL Nº6,06448
062065600,JARDÍN DE INFANTES RURAL Nº2,06518
062065700,JARDIN DE INFANTES RURAL Nº8,06196
062065800,JARDÍN DE INFANTES RURAL Nº6,06343
062065900,JARDÍN DE INFANTES RURAL Nº7,06609
062066000,JARDÍN DE INFANTES RURAL Nº10,06049
062066100,JARDÍN DE INFANTES RURAL Nº4,06532
062066200,JARDÍN DE INFANTES Nº925 HEROES DE MALVINAS ARGENTINAS,06638
062066300,JARDÍN DE INFANTES RURAL Nº3,06630
062066400,JARDÍN DE INFANTES RURAL Nº4,06343
062066500,ESCUELA DE EDUCACIÓN SECUNDARIA Nº13 DR. JOSÉ MARIA BOSCH,06840
062066501,EXTENSION I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº13,06840
062066700,JARDÍN DE INFANTES Nº962 LA MATERA,06658
062066800,ESCUELA DE EDUCACIÓN SECUNDARIA Nº8,06134
062066801,EXTENSION DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº8,06134
062066900,APRENDIZAJE CRISTIANO INTEGRAL BUENOS AIRES,06749
062067100,JARDÍN DE INFANTES NIÑOS CRECIENDO,06515
062067200,JARDÍN COMUNITARIO NTRA SRA DE ITATI,06427
062067300,JARDÍN COMUNITARIO EL COLMENAR I,06427
062067400,JARDÍN COMUNITARIO EL COLMENAR II,06427
062067500,JARDÍN COMUNITARIO ENTRESUEÑOS,06427
062067600,JARDÍN COMUNITARIO MARIA DE LUJAN,06427
062067700,JARDÍN COMUNITARIO PINOCHO,06427
062067800,MI PEQUEÑA ESTRELLA,06260
062068100,I.S.F.T.E.A.,06861
062068200,INSTITUTO ADVENTISTA AVELLANEDA,06035
062068300,GUILLERMO DE ORANGE,06427
062068500,HUMANOS,06270
062068600,JARDÍN DE INFANTES,06805
062069000,JARDÍN MATERNAL MUNICIPAL BROTECITOS,06728
062069100,COLEGIO DE LOS PEREGRINOS,06805
062069200,JARDÍN DE INFANTES Nº983 RINCON DE LUZ,06441
062069700,COLEGIO CRISTIANO SAN LUCAS,06805
062069800,LA ANUNCIACION,06260
062069900,INSTITUTO SAN ANTONIO DE PADUA,06252
062070000,SECUNDARIA SAN FRANCISCO,06791
062070100,ESC. ASOCIACION CRISTIANA DE JOVENES DE LA REP. ARGENTINA,06252
062070200,COLEGIO DEL NORTE NORDELTA,06805
062070300,COLEGIO DE LAS AMERICAS,06805
062070400,INSTITUTO SECUNDARIO CLUB PRESIDENTE DERQUI,06638
062070500,COLEGIO DE LA CIUDAD,06763
062070800,INSTITUTO DE COCINA PROFESIONAL,06357
062071200,JARDÍN DE INFANTES VIENTO EN POPA,06441
062071500,JOSÉ HERNÁNDEZ,06441
062071800,JARDÍN MATERNAL MUNICIPAL FEDERICO A. MASPOLI,06441
062071900,JARDÍN DE INFANTES ARLEQUIN,06434
062072000,JARDÍN DE INFANTES JUANA MANSO,06434
062072100,JARDÍN DE INFANTES MUNICIPAL MARTÍN MIGUEL DE GÜEMES,06434
062072500,JARDÍN DE INFANTES LIHUEN SUYAI,06434
062072600,JARDÍN DE INFANTES LA CASITA DEL BOSQUE,06270
062072800,JARDÍN DE INFANTES CORAZON,06357
062072900,JARDÍN DE INFANTES Nº944,06357
062073000,JARDÍN DE INFANTES Nº941 FLORENCIO MOLINA CAMPOS,06805
062073100,JARDÍN DE INFANTES Nº942,06805
062073300,JARDÍN DE INFANTES RURAL Nº4,06518
062073800,COLEGIO DEL CENTRO,06840
062073900,INSTITUTO JOSÉ HERNANDEZ,06805
062074000,PAULO FREIRE,06210
062074100,JARDÍN DE INFANTES RURAL Nº3,06301
062074300,CUARTO CRECIENTE,06861
062074400,INSTITUTO PRIMARIO JOSÉ HERNANDEZ,06274
062074500,INSTITUTO ALFONSINA STORNI,06035
062074600,INSTITUTO CRISTIANO VICENTE LOPEZ,06861
062075200,COLEGIO SAN LUCAS,06805
062075400,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº8,06658
062075600,INSTITUTO SUPERIOR DE ESTUDIOS LOMAS DE ZAMORA (ISEL),06490
062075700,INSTITUTO DR. PIERRE FAUCHARD,06568
062075800,JUAN BAUTISTA ALBERDI,06427
062075900,CENTRO EDUCATIVO PARA LA PRODUCCIÓN TOTAL Nº26,06112
062076100,JARDÍN DE INFANTES Nº957 28 DE MAYO,06560
062076200,CENTRO EDUCATIVO DIONISIA,06280
062076300,JARDÍN DE INFANTES Nº905,06693
062076500,JARDÍN MATERNAL Nº1 LAS FLORES,06280
062076600,JARDÍN DE INFANTES Nº920,06270
062076800,COLEGIO RIO DE LA PLATA SUR,06091
062076900,JARDÍN DOCTOR ENRIQUE ROMERO BREST,06490
062077200,COLEGIO POLIMODAL CENIT,06441
062077500,COLEGIO SAN ANTONIO,06735
062077700,COLEGIO PERITO MORENO,06357
062077800,JARDÍN DE INFANTES TIERRA DEL SUR,06644
062078000,JARDÍN EL PRINCIPITO FELIZ,06840
062078300,COLEGIO EOS,06560
062078400,INSTITUTO PRIVADO MARCOS PAZ,06525
062078500,JARDÍN DEL PRADO,06497
062078600,JARDÍN DE INFANTES Y MATERNAL BERTRAND RUSSELL,06490
062078700,JARDÍN MATERNAL YO SOLITO,06882
062079300,JARDÍN DE INFANTES Nº904,06277
062079400,ESCUELA DE EDUCACIÓN SECUNDARIA AGRARIA Nº1,06091
062079600,JARDÍN DE INFANTES Nº910 PADRE PEDRO BONACINA,06875
062079700,CENTRO EDUCATIVO PARA LA PRODUCCIÓN TOTAL Nº30,06651
062079900,CENTRO EDUCATIVO PARA LA PRODUCCIÓN TOTAL Nº27,06231
062080000,JARDÍN DE INFANTES Nº936 CACIQUE LLAMPILCO,06357
062080100,JARDÍN DE INFANTES RURAL Nº2,06357
062080200,JARDÍN MATERNAL JUAN ENRIQUE PESTALOZZI,06441
062080300,JARDÍN DE INFANTES EL PRINCIPITO,06648
062080400,JARDÍN MATERNAL EL REDONDEL,06568
062080500,COLEGIO SANTO TOMAS DE AQUINO,06126
062080600,JARDÍN DE INFANTES FLEQUILLOS Y PECAS,06408
062080700,COLEGIO CARLOS SAAVEDRA LAMAS,06357
062081000,ESCUELA DE EDUCACIÓN SECUNDARIA Nº5,06315
062081100,JARDÍN DE INFANTES LEONARDO DA VINCI,06091
062081200,NUEVA ESCUELA DEL SUR,06364
062081400,JARDÍN MATERNAL TIERRA FELIZ,06490
062081600,CENTRO EDUCATIVO PARA LA PRODUCCIÓN TOTAL Nº23,06602
